DataCode,RecType,RecYear,Date,Watershed,Habitat,Replicate,SPPCode,Count
CFP01,2,2003,8/13/2003,N1B,Pool,2,NOTEXI,0
CFP01,2,2003,8/13/2003,N1B,Pool,2,NOTSTR,0
CFP01,2,2003,8/13/2003,N1B,Pool,2,ORCNAI,0
CFP01,2,2003,8/13/2003,N1B,Pool,2,ORCNEG,0
CFP01,2,2003,8/13/2003,N1B,Pool,2,PHEMIR,0
CFP01,2,2003,8/13/2003,N1B,Pool,2,PIMNOT,0
CFP01,2,2003,8/13/2003,N1B,Pool,2,PIMPRO,0
CFP01,2,2003,8/13/2003,N1B,Pool,2,SEMATR,3
CFP01,2,2003,8/13/2003,N1B,Pool,2,TADPOLE,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,CAMANO,2
CFP01,2,2003,11/2/2003,N1B,Pool,1,CATCOM,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,CHRERY,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,CRAY,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,CYPLUT,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,ETHNIG,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,ETHSPE,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,GAMAFF,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,LEPCYA,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,LEPHUM,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,LEPMAC,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,LEPMEG,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,LUXCOR,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,NOTEXI,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,NOTSTR,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,ORCNAI,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,ORCNEG,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,PHEMIR,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,PIMNOT,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,PIMPRO,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,SEMATR,0
CFP01,2,2003,11/2/2003,N1B,Pool,1,TADPOLE,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,CAMANO,16
CFP01,2,2003,11/2/2003,N1B,Pool,2,CATCOM,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,CHRERY,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,CRAY,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,CYPLUT,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,ETHNIG,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,ETHSPE,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,GAMAFF,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,LEPCYA,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,LEPHUM,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,LEPMAC,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,LEPMEG,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,LUXCOR,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,NOTEXI,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,NOTSTR,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,ORCNAI,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,ORCNEG,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,PHEMIR,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,PIMNOT,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,PIMPRO,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,SEMATR,0
CFP01,2,2003,11/2/2003,N1B,Pool,2,TADPOLE,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,CAMANO,43
CFP01,2,2003,2/20/2003,N4D,Pool,1,CATCOM,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,CHRERY,98
CFP01,2,2003,2/20/2003,N4D,Pool,1,CRAY,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,CYPLUT,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,ETHNIG,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,ETHSPE,15
CFP01,2,2003,2/20/2003,N4D,Pool,1,GAMAFF,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,LEPCYA,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,LEPHUM,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,LEPMAC,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,LEPMEG,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,LUXCOR,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,NOTEXI,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,NOTSTR,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,ORCNAI,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,ORCNEG,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,PHEMIR,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,PIMNOT,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,PIMPRO,0
CFP01,2,2003,2/20/2003,N4D,Pool,1,SEMATR,1
CFP01,2,2003,2/20/2003,N4D,Pool,1,TADPOLE,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,CAMANO,24
CFP01,2,2003,2/20/2003,N4D,Pool,2,CATCOM,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,CHRERY,9
CFP01,2,2003,2/20/2003,N4D,Pool,2,CRAY,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,CYPLUT,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,ETHNIG,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,ETHSPE,23
CFP01,2,2003,2/20/2003,N4D,Pool,2,GAMAFF,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,LEPCYA,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,LEPHUM,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,LEPMAC,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,LEPMEG,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,LUXCOR,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,NOTEXI,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,NOTSTR,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,ORCNAI,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,ORCNEG,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,PHEMIR,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,PIMNOT,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,PIMPRO,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,SEMATR,0
CFP01,2,2003,2/20/2003,N4D,Pool,2,TADPOLE,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,CAMANO,22
CFP01,2,2003,2/20/2003,N4D,Pool,3,CATCOM,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,CHRERY,124
CFP01,2,2003,2/20/2003,N4D,Pool,3,CRAY,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,CYPLUT,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,ETHNIG,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,ETHSPE,9
CFP01,2,2003,2/20/2003,N4D,Pool,3,GAMAFF,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,LEPCYA,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,LEPHUM,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,LEPMAC,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,LEPMEG,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,LUXCOR,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,NOTEXI,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,NOTSTR,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,ORCNAI,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,ORCNEG,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,PHEMIR,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,PIMNOT,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,PIMPRO,0
CFP01,2,2003,2/20/2003,N4D,Pool,3,SEMATR,4
CFP01,2,2003,2/20/2003,N4D,Pool,3,TADPOLE,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,CAMANO,3
CFP01,2,2003,5/22/2003,N4D,Pool,1,CATCOM,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,CHRERY,16
CFP01,2,2003,5/22/2003,N4D,Pool,1,CRAY,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,CYPLUT,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,ETHNIG,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,ETHSPE,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,GAMAFF,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,LEPCYA,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,LEPHUM,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,LEPMAC,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,LEPMEG,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,LUXCOR,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,NOTEXI,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,NOTSTR,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,ORCNAI,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,ORCNEG,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,PHEMIR,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,PIMNOT,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,PIMPRO,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,SEMATR,0
CFP01,2,2003,5/22/2003,N4D,Pool,1,TADPOLE,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,CAMANO,4
CFP01,2,2003,5/22/2003,N4D,Pool,2,CATCOM,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,CHRERY,13
CFP01,2,2003,5/22/2003,N4D,Pool,2,CRAY,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,CYPLUT,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,ETHNIG,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,ETHSPE,2
CFP01,2,2003,5/22/2003,N4D,Pool,2,GAMAFF,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,LEPCYA,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,LEPHUM,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,LEPMAC,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,LEPMEG,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,LUXCOR,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,NOTEXI,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,NOTSTR,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,ORCNAI,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,ORCNEG,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,PHEMIR,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,PIMNOT,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,PIMPRO,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,SEMATR,0
CFP01,2,2003,5/22/2003,N4D,Pool,2,TADPOLE,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,CAMANO,8
CFP01,2,2003,5/22/2003,N4D,Pool,3,CATCOM,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,CHRERY,44
CFP01,2,2003,5/22/2003,N4D,Pool,3,CRAY,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,CYPLUT,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,ETHNIG,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,ETHSPE,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,GAMAFF,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,LEPCYA,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,LEPHUM,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,LEPMAC,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,LEPMEG,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,LUXCOR,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,NOTEXI,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,NOTSTR,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,ORCNAI,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,ORCNEG,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,PHEMIR,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,PIMNOT,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,PIMPRO,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,SEMATR,0
CFP01,2,2003,5/22/2003,N4D,Pool,3,TADPOLE,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,CAMANO,9
CFP01,2,2003,8/11/2003,N4D,Pool,1,CATCOM,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,CHRERY,63
CFP01,2,2003,8/11/2003,N4D,Pool,1,CRAY,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,CYPLUT,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,ETHNIG,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,ETHSPE,3
CFP01,2,2003,8/11/2003,N4D,Pool,1,GAMAFF,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,LEPCYA,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,LEPHUM,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,LEPMAC,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,LEPMEG,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,LUXCOR,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,NOTEXI,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,NOTSTR,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,ORCNAI,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,ORCNEG,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,PHEMIR,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,PIMNOT,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,PIMPRO,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,SEMATR,0
CFP01,2,2003,8/11/2003,N4D,Pool,1,TADPOLE,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,CAMANO,39
CFP01,2,2003,8/11/2003,N4D,Pool,2,CATCOM,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,CHRERY,111
CFP01,2,2003,8/11/2003,N4D,Pool,2,CRAY,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,CYPLUT,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,ETHNIG,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,ETHSPE,23
CFP01,2,2003,8/11/2003,N4D,Pool,2,GAMAFF,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,LEPCYA,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,LEPHUM,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,LEPMAC,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,LEPMEG,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,LUXCOR,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,NOTEXI,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,NOTSTR,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,ORCNAI,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,ORCNEG,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,PHEMIR,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,PIMNOT,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,PIMPRO,0
CFP01,2,2003,8/11/2003,N4D,Pool,2,SEMATR,5
CFP01,2,2003,8/11/2003,N4D,Pool,2,TADPOLE,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,CAMANO,14
CFP01,2,2003,8/11/2003,N4D,Pool,3,CATCOM,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,CHRERY,108
CFP01,2,2003,8/11/2003,N4D,Pool,3,CRAY,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,CYPLUT,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,ETHNIG,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,ETHSPE,4
CFP01,2,2003,8/11/2003,N4D,Pool,3,GAMAFF,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,LEPCYA,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,LEPHUM,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,LEPMAC,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,LEPMEG,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,LUXCOR,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,NOTEXI,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,NOTSTR,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,ORCNAI,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,ORCNEG,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,PHEMIR,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,PIMNOT,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,PIMPRO,0
CFP01,2,2003,8/11/2003,N4D,Pool,3,SEMATR,6
CFP01,2,2003,8/11/2003,N4D,Pool,3,TADPOLE,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,CAMANO,16
CFP01,2,2003,11/2/2003,N4D,Pool,1,CATCOM,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,CHRERY,74
CFP01,2,2003,11/2/2003,N4D,Pool,1,CRAY,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,CYPLUT,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,ETHNIG,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,ETHSPE,5
CFP01,2,2003,11/2/2003,N4D,Pool,1,GAMAFF,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,LEPCYA,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,LEPHUM,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,LEPMAC,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,LEPMEG,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,LUXCOR,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,NOTEXI,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,NOTSTR,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,ORCNAI,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,ORCNEG,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,PHEMIR,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,PIMNOT,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,PIMPRO,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,SEMATR,0
CFP01,2,2003,11/2/2003,N4D,Pool,1,TADPOLE,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,CAMANO,30
CFP01,2,2003,11/2/2003,N4D,Pool,2,CATCOM,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,CHRERY,77
CFP01,2,2003,11/2/2003,N4D,Pool,2,CRAY,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,CYPLUT,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,ETHNIG,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,ETHSPE,25
CFP01,2,2003,11/2/2003,N4D,Pool,2,GAMAFF,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,LEPCYA,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,LEPHUM,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,LEPMAC,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,LEPMEG,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,LUXCOR,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,NOTEXI,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,NOTSTR,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,ORCNAI,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,ORCNEG,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,PHEMIR,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,PIMNOT,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,PIMPRO,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,SEMATR,0
CFP01,2,2003,11/2/2003,N4D,Pool,2,TADPOLE,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,CAMANO,13
CFP01,2,2003,11/2/2003,N4D,Pool,3,CATCOM,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,CHRERY,46
CFP01,2,2003,11/2/2003,N4D,Pool,3,CRAY,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,CYPLUT,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,ETHNIG,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,ETHSPE,3
CFP01,2,2003,11/2/2003,N4D,Pool,3,GAMAFF,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,LEPCYA,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,LEPHUM,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,LEPMAC,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,LEPMEG,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,LUXCOR,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,NOTEXI,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,NOTSTR,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,ORCNAI,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,ORCNEG,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,PHEMIR,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,PIMNOT,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,PIMPRO,0
CFP01,2,2003,11/2/2003,N4D,Pool,3,SEMATR,4
CFP01,2,2003,11/2/2003,N4D,Pool,3,TADPOLE,0
CFP01,2,2003,2/19/2003,NT,Pool,2,CAMANO,101
CFP01,2,2003,2/19/2003,NT,Pool,2,CATCOM,2
CFP01,2,2003,2/19/2003,NT,Pool,2,CHRERY,321
CFP01,2,2003,2/19/2003,NT,Pool,2,CRAY,0
CFP01,2,2003,2/19/2003,NT,Pool,2,CYPLUT,5
CFP01,2,2003,2/19/2003,NT,Pool,2,ETHNIG,5
CFP01,2,2003,2/19/2003,NT,Pool,2,ETHSPE,30
CFP01,2,2003,2/19/2003,NT,Pool,2,GAMAFF,0
CFP01,2,2003,2/19/2003,NT,Pool,2,LEPCYA,0
CFP01,2,2003,2/19/2003,NT,Pool,2,LEPHUM,0
CFP01,2,2003,2/19/2003,NT,Pool,2,LEPMAC,0
CFP01,2,2003,2/19/2003,NT,Pool,2,LEPMEG,0
CFP01,2,2003,2/19/2003,NT,Pool,2,LUXCOR,0
CFP01,2,2003,2/19/2003,NT,Pool,2,NOTEXI,5
CFP01,2,2003,2/19/2003,NT,Pool,2,NOTSTR,0
CFP01,2,2003,2/19/2003,NT,Pool,2,ORCNAI,0
CFP01,2,2003,2/19/2003,NT,Pool,2,ORCNEG,0
CFP01,2,2003,2/19/2003,NT,Pool,2,PHEMIR,0
CFP01,2,2003,2/19/2003,NT,Pool,2,PIMNOT,15
CFP01,2,2003,2/19/2003,NT,Pool,2,PIMPRO,0
CFP01,2,2003,2/19/2003,NT,Pool,2,SEMATR,39
CFP01,2,2003,2/19/2003,NT,Pool,2,TADPOLE,0
CFP01,2,2003,2/19/2003,NT,Pool,4,CAMANO,138
CFP01,2,2003,2/19/2003,NT,Pool,4,CATCOM,0
CFP01,2,2003,2/19/2003,NT,Pool,4,CHRERY,64
CFP01,2,2003,2/19/2003,NT,Pool,4,CRAY,0
CFP01,2,2003,2/19/2003,NT,Pool,4,CYPLUT,1
CFP01,2,2003,2/19/2003,NT,Pool,4,ETHNIG,1
CFP01,2,2003,2/19/2003,NT,Pool,4,ETHSPE,17
CFP01,2,2003,2/19/2003,NT,Pool,4,GAMAFF,0
CFP01,2,2003,2/19/2003,NT,Pool,4,LEPCYA,0
CFP01,2,2003,2/19/2003,NT,Pool,4,LEPHUM,0
CFP01,2,2003,2/19/2003,NT,Pool,4,LEPMAC,0
CFP01,2,2003,2/19/2003,NT,Pool,4,LEPMEG,0
CFP01,2,2003,2/19/2003,NT,Pool,4,LUXCOR,0
CFP01,2,2003,2/19/2003,NT,Pool,4,NOTEXI,1
CFP01,2,2003,2/19/2003,NT,Pool,4,NOTSTR,0
CFP01,2,2003,2/19/2003,NT,Pool,4,ORCNAI,0
CFP01,2,2003,2/19/2003,NT,Pool,4,ORCNEG,0
CFP01,2,2003,2/19/2003,NT,Pool,4,PHEMIR,0
CFP01,2,2003,2/19/2003,NT,Pool,4,PIMNOT,1
CFP01,2,2003,2/19/2003,NT,Pool,4,PIMPRO,0
CFP01,2,2003,2/19/2003,NT,Pool,4,SEMATR,25
CFP01,2,2003,2/19/2003,NT,Pool,4,TADPOLE,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,CAMANO,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,CATCOM,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,CHRERY,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,CRAY,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,CYPLUT,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,ETHNIG,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,ETHSPE,1
CFP01,2,2003,2/19/2003,NT,Riffle,1,GAMAFF,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,LEPCYA,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,LEPHUM,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,LEPMAC,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,LEPMEG,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,LUXCOR,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,NOTEXI,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,NOTSTR,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,ORCNAI,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,ORCNEG,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,PHEMIR,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,PIMNOT,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,PIMPRO,0
CFP01,2,2003,2/19/2003,NT,Riffle,1,SEMATR,1
CFP01,2,2003,2/19/2003,NT,Riffle,1,TADPOLE,0
CFP01,2,2003,2/19/2003,NT,Riffle,3,CAMANO,8
CFP01,2,2003,2/19/2003,NT,Riffle,3,CATCOM,0
CFP01,2,2003,2/19/2003,NT,Riffle,3,CHRERY,0
CFP01,2,2003,2/19/2003,NT,Riffle,3,CRAY,0
CFP01,2,2003,2/19/2003,NT,Riffle,3,CYPLUT,0
CFP01,2,2003,2/19/2003,NT,Riffle,3,ETHNIG,0
CFP01,2,2003,2/19/2003,NT,Riffle,3,ETHSPE,10
CFP01,2,2003,2/19/2003,NT,Riffle,3,GAMAFF,0
